action,run_nr,file_name,bloom,simple,hbase,rondb,rondb_cluster
insert,0,insert_0,1.293633222579956,0.7732715606689453,0.8379971981048584,0.8109159469604492,0.7255582809448242
insert,1,insert_1,1.11024808883667,0.7278890609741211,0.9769656658172607,0.7967023849487305,0.7274351119995117
insert,2,insert_2,1.0284855365753174,0.8826758861541748,0.8612391948699951,0.813096284866333,0.894554615020752
insert,3,insert_3,0.9347853660583496,0.7750899791717529,0.8155279159545898,0.9448249340057373,0.7379546165466309
insert,4,insert_4,0.9897823333740234,0.8067514896392822,1.333784580230713,0.8101317882537842,0.7165164947509766
insert,5,insert_5,0.9244914054870605,0.9483435153961182,0.843271017074585,0.784635066986084,0.9106228351593018
insert,6,insert_6,1.0145678520202637,0.752995491027832,0.7975945472717285,0.9491307735443115,0.7242021560668945
insert,7,insert_7,0.9193158149719238,0.7522153854370117,1.016047716140747,0.82216477394104,0.749305009841919
insert,8,insert_8,1.0050818920135498,0.7532515525817871,0.8376438617706299,0.814042329788208,0.8694586753845215
insert,9,insert_9,1.2494540214538574,1.170720100402832,1.2458045482635498,1.2216484546661377,1.014967441558838
upsert,0,upsert_0,2.2583258152008057,2.8529000282287598,1.2658686637878418,1.2998149394989014,1.17006516456604
upsert,1,upsert_1,2.0043787956237793,2.722543239593506,1.2762424945831299,1.2473721504211426,1.2407424449920654
upsert,2,upsert_2,1.9469211101531982,2.7260963916778564,1.1233532428741455,1.0819995403289795,1.0365464687347412
upsert,3,upsert_3,1.6628129482269287,2.7044808864593506,1.2792186737060547,1.2040669918060303,1.1649773120880127
upsert,4,upsert_4,1.8063640594482422,2.8724827766418457,1.1120493412017822,1.1217730045318604,1.0826327800750732
upsert,5,upsert_5,1.763396978378296,2.7853803634643555,1.2690706253051758,1.1926953792572021,1.2464735507965088
upsert,6,upsert_6,1.6007108688354492,2.926483154296875,1.2443878650665283,1.1363933086395264,1.0166475772857666
upsert,7,upsert_7,1.7851777076721191,2.593207836151123,1.094010591506958,1.143378496170044,1.1878557205200195
upsert,8,upsert_8,1.708662509918213,2.698298692703247,1.3248143196105957,1.248058795928955,1.034210443496704
upsert,9,upsert_9,1.7584245204925537,2.479992389678955,1.17814302444458,1.0921342372894287,1.1627616882324219
delete,0,delete_0,1.6209287643432617,2.582019329071045,1.3705430030822754,1.2911927700042725,1.0862255096435547
delete,1,delete_1,1.7430627346038818,2.782735586166382,1.1828339099884033,1.1022758483886719,1.2269673347473145
delete,2,delete_2,1.7758753299713135,2.4995033740997314,1.3116278648376465,1.264939308166504,1.1104133129119873
delete,3,delete_3,1.7047793865203857,2.48427152633667,1.3461291790008545,1.156054973602295,1.1921839714050293
delete,4,delete_4,1.5901048183441162,2.4798128604888916,1.1560540199279785,1.2567451000213623,1.0744292736053467
delete,5,delete_5,1.8182556629180908,2.515726327896118,1.3074102401733398,1.1298346519470215,1.2151496410369873
delete,6,delete_6,1.7463417053222656,2.458839178085327,1.1954326629638672,1.2869386672973633,1.0965311527252197
delete,7,delete_7,1.736558437347412,2.427107810974121,1.319859266281128,1.2052431106567383,1.2218642234802246
delete,8,delete_8,1.6236412525177002,2.4766781330108643,1.3179657459259033,1.1712939739227295,1.0909113883972168
delete,9,delete_9,1.6807725429534912,2.4756627082824707,1.234569787979126,1.2797231674194336,1.2912728786468506
